2.482452
2.478642
2.478773
2.478657
2.478413
2.478653
2.478825
2.478626
2.478630
2.478714
2.478851
2.478577
2.478691
2.481689
2.478683
2.478836
2.478638
2.478607
2.478638
2.482681
2.482269
2.478622
2.478439
2.478638
2.478806
2.478760
2.478592
2.478714
2.478836
2.481888
2.478653
2.478378
2.478653
2.478821
2.481674
2.478638
2.481964
2.478790
2.478485
2.478668
2.478394
2.478607
2.478821
2.478668
2.478607
2.478912
2.478638
2.478851
2.478729
2.478912
2.478607
2.478882
2.478607
2.478760
2.478638
2.478790
2.478607
2.478821
2.478577
2.478821
2.478638
2.478821
2.478638
2.478760
2.478638
2.478821
2.478699
2.478577
2.478699
2.478882
2.478577
2.478821
2.478577
2.478760
2.478699
2.482605
2.478577
2.478821
2.478638
2.478821
2.478394
2.478821
2.478577
2.478882
2.482300
2.478638
2.478760
2.482605
2.478577
2.478821
2.478394
2.478821
2.478516
2.479004
2.478516
2.478882
2.478638
2.482910
2.478638
2.478882
2.478638
2.478882
2.478638
2.478882
2.478760
2.478882
2.478638
2.478882
2.478638
2.478760
2.478516
2.478882
2.478516
2.478882
2.478638
2.478638
2.482422
2.478882
2.478760
2.482666
2.478638
2.478760
2.478394
2.478882
2.478638
2.478760
2.481689
2.478882
2.478638
2.478760
2.478638
2.478760
2.478638
2.479004
2.478638
2.478882
2.478638
2.482422
2.478760
2.478882
2.478760
2.478882
2.478760
2.478882
2.478638
2.482544
2.482422
2.478760
2.478638
2.478760
2.478394
2.478760
2.478638
2.478760
2.478516
2.478882
2.483032
2.478760
2.478638
2.478882
2.478760
2.478760
2.478760
2.478760
2.478516
2.478760
2.478516
2.478760
2.478760
2.478760
2.478516
2.479004
2.478516
2.478760
2.478516
2.478760
2.478760
2.478760
2.479004
2.478760
2.478760
2.479004
2.478760
2.478760
2.479004
2.478760
2.478516
2.478760
2.478760
2.482422
2.482422
2.478760
2.478760
2.478760
2.478760
2.478760
2.482666
2.479004
2.478760
2.479004
2.478760
2.479004
2.478760
